"","statement.ID","Date","document.ID","document.title","Text","Speaker","Party","Renewables","Solar","Water","Wind","Geo","Bio","Efficiency","Nuclear","Environmental Protection","Security of Electricity Supply","Avoidance of Dependencies","Costs of Electricity","Cheaper RE Technology","Competitiveness of Industry","Value Chain","Innovation","Employment","Export","Energy Democracy","Climate Change Mitigation","Pollution Reduction","Mitigation of Nuclear Risk","Substitution of Limited Resources","Sector Coupling","Grid Extension","Energy Storage","Increase of Actor Variety","Costs for Consumers","Costs for Households","Costs for Industry","Employment in RE Sector","Employment not related to RE Sector","Employment in Solar Industry"
"47",89,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Der Ausstieg aus der Kernenergie verunsichert in und
ausländische Investoren. Die Schaffung neuer Arbeitsplätze
wird erschwert, da Investitionen in Deutschland
zunehmend ausbleiben werden.","Gunnar Uldall","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",88,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Wir werden innerhalb
kürzester Frist von einem Exporteur von Spitzentechnologie
zu einem Importeur dieser Technologie
werden.","Gunnar Uldall","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",90,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Wir werden innerhalb
kürzester Frist von einem Exporteur von Spitzentechnologie
zu einem Importeur dieser Technologie
werden.","Gunnar Uldall","CDUCSU","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",91,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Deutschland ist einer
der führenden Produzenten von Solarzellen. Shell ist dabei
mit gutem Beispiel vorangegangen und hat hier investiert.
Man kann wirklich nur lobend hervorheben, daß
wir in Deutschland eine so fortschrittliche Industrie haben.","Gunnar Uldall","CDUCSU","0",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",1673,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Deutschland ist einer
der führenden Produzenten von Solarzellen. Shell ist dabei
mit gutem Beispiel vorangegangen und hat hier investiert.
Man kann wirklich nur lobend hervorheben, daß
wir in Deutschland eine so fortschrittliche Industrie haben.","Gunnar Uldall","CDUCSU","0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",102,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Dieses Wachstum wird dem
Standort Deutschland neue Impulse geben.","Hans-Josef Fell","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",241,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Dieses Wachstum wird zahlreiche
Arbeitsplätze schaffen.","Hans-Josef Fell","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",103,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Allein zur Schaffung neuer Arbeitsplätze macht dieses Gesetz
Sinn.","Hans-Josef Fell","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",105,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","In beiden Ländern wird der Binnenmarkt
also stark angeschoben. Auf diese Weise wird die
heimische Industrie gefördert und für den Weltmarkt fit
gemacht. Der Weltmarkt für erneuerbare Energien wird
vor dem Hintergrund des riesigen Energiehungers der
Welt stark anwachsen. Liebe Kolleginnen und Kollegen,
wir schaffen mit dem vorliegenden Gesetzentwurf eine
gute Ausgangsbasis gerade für die deutsche Industrie.","Hans-Josef Fell","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",1674,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","In beiden Ländern wird der Binnenmarkt
also stark angeschoben. Auf diese Weise wird die
heimische Industrie gefördert und für den Weltmarkt fit
gemacht. Der Weltmarkt für erneuerbare Energien wird
vor dem Hintergrund des riesigen Energiehungers der
Welt stark anwachsen. Liebe Kolleginnen und Kollegen,
wir schaffen mit dem vorliegenden Gesetzentwurf eine
gute Ausgangsbasis gerade für die deutsche Industrie.","Hans-Josef Fell","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",112,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Die Praxis in vielen engagierten und fortschrittlichen Kommunen hat längst bewiesen, daß angemessene
Vergütungen den größten Marktanschub schaffen.  Die
Senkung von 2 DM im Jahre 1993 auf jetzt 99 Pfennig
pro Kilowattstunde zeigt uns, wie schnell eine aktive
Unterstützung der Markteinführung zu Innovationsfortschritten
und damit zu Kostensenkungen führt.","Hans-Josef Fell","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",114,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Die Praxis in vielen engagierten und fortschrittlichen Kommunen hat längst bewiesen, daß angemessene
Vergütungen den größten Marktanschub schaffen.  Die
Senkung von 2 DM im Jahre 1993 auf jetzt 99 Pfennig
pro Kilowattstunde zeigt uns, wie schnell eine aktive
Unterstützung der Markteinführung zu Innovationsfortschritten
und damit zu Kostensenkungen führt.","Hans-Josef Fell","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",117,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Mit diesem Gesetz werden die betriebswirtschaftlichen
Grundlagen für die Stromerzeugung aus erneuerbaren
Energien gelegt und der Aufbau neuer Industriezweige gefördert. Mit der
Verabschiedung dieses Gesetzentwurfes im Februar
nächsten Jahres beginnt der Einstieg in das Solarzeitalter.","Hans-Josef Fell","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",118,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Mit diesem Gesetz wird die Umstellung auf eine umweltverträgliche
Energieversorgung ermöglicht. Mit der
Verabschiedung dieses Gesetzentwurfes im Februar
nächsten Jahres beginnt der Einstieg in das Solarzeitalter.","Hans-Josef Fell","Die Grünen","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",119,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Mit diesem Gesetz werden Arbeitsplätze gerade in der gebeutelten Landwirtschaft
geschaffen. Mit der Verabschiedung dieses Gesetzentwurfes im Februar
nächsten Jahres beginnt der Einstieg in das Solarzeitalter.","Hans-Josef Fell","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",1675,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Mit diesem Gesetz werden die betriebswirtschaftlichen
Grundlagen für die Stromerzeugung aus erneuerbaren
Energien gelegt und der Aufbau neuer Industriezweige gefördert. Mit der
Verabschiedung dieses Gesetzentwurfes im Februar
nächsten Jahres beginnt der Einstieg in das Solarzeitalter.","Hans-Josef Fell","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",123,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Ich denke, es gibt einen Satz, über den sich hoffentlich noch alle einig
sind: Energiepolitik muß sich an Kriterien für Arbeitsplätze messen.","Walter Hirche","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",124,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","einen Satz, über den sich hoffentlich noch alle einig
sind: Energiepolitik muß sich an Kriterien für Umwelt messen.","Walter Hirche","FDP","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",101,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Deswegen haben wir es gegeißelt,
daß das ein falscher Weg ist, um Arbeitsplätze in
Deutschland zu halten.","Walter Hirche","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",125,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Es verstößt dagegen, weil Sie niedrige Preise nicht akzeptieren, sondern um jeden Preis oben
draufsatteln.","Walter Hirche","FDP","0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",1440,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Wir können den Strom nicht beliebig teurer machen, sonst schaden
wir unseren Arbeitsplätzen.","Walter Hirche","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",121,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Ich sage zwar, Sie handeln mit Ihrer Politik gegen Arbeitsplätze
und den Klimaschutz.","Walter Hirche","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",126,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Machen Sie sich doch einmal von der Vorstellung
frei, daß nur der Weg, den Sie vorschlagen, der richtige
ist. Ich sage Ihnen: Wir müssen einen Weg finden, die
erneuerbaren Energien zu fördern, ohne den Strom zu
verteuern.","Walter Hirche","FDP","0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",128,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Das ist ein Abzocken der Stromkunden, das ist ein Abzocken zu
Lasten der Arbeitsplätze in Deutschland. Das machen
wir nicht mit.","Walter Hirche","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",138,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Wir wollen die Kräfte des Marktes nutzen, um unsere Energieversorgung
so innovativ wie möglich zu gestalten. Aber der Wettbewerb ist kein
Selbstzweck. Darauf kommt es uns an. Die Rahmenbedingungen des
Wettbewerbs müssen so gestaltet werden, daß auch die Ziele, die
wir in diesen Bereichen verfolgen, so rationell und innovativ
wie möglich erreicht werden können.
","Volker Jung","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",144,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Wir wollen die Kräfte des Marktes nutzen, um unsere Energieversorgung
so rationell und preisgünstig
wie möglich zu gestalten. Aber der Wettbewerb ist kein
Selbstzweck. Darauf kommt es uns an. Wenn sich der
Markt als blind für die Versorgungssicherheit erweist, dann müssen die Rahmenbedingungen des
Wettbewerbs so gestaltet werden, daß auch die Ziele, die
wir in diesen Bereichen verfolgen, so rationell wie möglich erreicht werden können.
","Volker Jung","SPD","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",145,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Wenn sich der Markt als blind für die Arbeitsplatzinteressen
erweist, dann müssen die Rahmenbedingungen des
Wettbewerbs so gestaltet werden, daß auch die Ziele, die
wir in diesen Bereichen verfolgen, so rationell und innovativ
wie möglich erreicht werden können.","Volker Jung","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",1442,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Es reicht nicht, hier von einem Atomausstieg zu predigen, ohne überzeugende Alternativen
zu nennen, die  preiswerter sind.","Dagmar Wöhrl","CDUCSU","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",1443,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Es reicht nicht, hier von einem
Atomausstieg zu predigen, ohne überzeugende Alternativen
zu nennen, die arbeitsplatzerhaltend sind.","Dagmar Wöhrl","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",1444,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Es reicht nicht, hier von einem
Atomausstieg zu predigen, ohne überzeugende Alternativen
zu nennen, die umweltverträglicher sind.","Dagmar Wöhrl","CDUCSU","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",146,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Auch wenn Rotgrün es gerne hätte, ließe
sich Atomstrom mit Sicherheit nicht durch Wind- und
Sonnenenergie ersetzen.","Dagmar Wöhrl","CDUCSU","0",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",147,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Wertschöpfung wird dann nicht mehr bei
uns, sondern im Ausland stattfinden, und zwar auch zunehmend
in Schwellenländern.","Dagmar Wöhrl","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",148,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Die Arbeitsplätze werdn ins Ausland und zunehmend in Schwellenländer abwandern.","Dagmar Wöhrl","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",1446,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Die Kerntechnik ist eine High-Tech-Branche mit
Zukunftsperspektiven.","Dagmar Wöhrl","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",1447,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Unsere Wissenschaftler
werden ins Ausland gehen, ganz zu schweigen
von den Arbeitsplatzverlusten.","Dagmar Wöhrl","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",1035,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Ihr Vorgehen
ist nicht der richtige Weg, um die Photovoltaik, die von
der Wettbewerbsfähigkeit noch weit entfernt ist, zu fördern. Viel sinnvoller wäre die verstärkte Förderung von Forschung
und Entwicklung.","Dagmar Wöhrl","CDUCSU","0",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",156,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Wir haben es erreicht, durch Stromerzeugung in Biogasanlagen,
in Häckselanlagen und in Kleinholz- und Schwachholzanlagen
Innovationen im landwirtschaftlichen Bereich
hinzubekommen.","Dietmar Schütz","SPD","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",171,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Einige von Ihnen sagen ja, die durch den Ausstieg aus
der Kernenergie entstehende Lücke soll durch regenerative
Energien ausgefüllt werden, Sie bleiben aber immer
wieder den Nachweis schuldig, wie dies überhaupt realisiert
werden kann.","Peter Paziorek","CDUCSU","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",174,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Wer verhindern will, daß die Bundesrepublik
Deutschland zu einem reinen Stromimportland
wird, der muß heute die Rahmenbedingungen für eine
Energiestruktur setzen, die sich an Effizienz und Erneuerung
orientiert.","Jürgen Trittin","Die Grünen","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",173,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Mit dem Ausstieg aus der Atomenergie werden weder
die Lichter ausgehen, noch werden wir in die Klimakatastrophe
marschieren.","Ulrike Mehl","SPD","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",188,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz – EEG) sowie zur Änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Wir wollen gezielte Anreize für technologische Fortschritte
schaffen – das ist der entscheidende Schritt, um
die Energieeffizienz zu steigern.","Ulrike Mehl","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
